ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,true_class
208,18,70,4,96,87,255,161,0,max-speedometer
1760,1,243,1,239,1,207,1,212,benign
208,66,114,4,96,140,255,102,0,max-speedometer
560,213,0,1,82,188,0,0,0,benign
208,50,113,4,96,198,2,46,0,reverse-light-off
208,2,115,4,96,83,255,166,0,max-speedometer
1277,17,94,10,90,127,17,201,136,benign
167,0,81,34,165,177,26,224,160,benign
1760,6,116,6,115,6,149,6,149,benign
961,123,85,32,188,39,124,41,46,benign
852,32,225,128,0,0,7,161,0,benign
412,17,56,31,247,2,0,40,192,benign
1760,28,66,28,74,28,92,28,87,benign
208,58,115,4,96,132,255,109,0,max-speedometer
208,26,112,4,96,191,2,56,0,reverse-light-off
1760,29,21,29,22,29,46,29,50,benign
208,122,85,12,98,57,5,175,0,reverse-light-on
51,0,6,248,0,12,65,199,192,benign
208,26,109,12,96,220,2,27,0,reverse-light-on
852,32,125,128,0,0,4,34,0,benign
208,74,113,4,96,130,2,111,0,reverse-light-off
692,0,73,98,0,0,0,16,0,benign
1760,24,194,24,204,24,225,24,223,benign
208,58,80,12,96,45,3,197,0,reverse-light-on
208,122,61,4,100,184,255,48,0,max-speedometer
208,26,77,12,100,227,2,20,0,reverse-light-on
870,134,221,200,2,1,71,206,56,benign
560,250,0,7,226,140,0,18,0,benign
208,10,113,4,96,197,2,52,0,reverse-light-off
51,32,190,74,13,60,147,7,208,benign
208,74,120,4,96,243,0,0,0,benign
208,66,66,4,96,152,255,88,0,max-speedometer
208,66,114,4,96,50,255,192,0,max-speedometer
208,50,109,12,96,216,2,28,0,reverse-light-on
208,66,114,4,96,53,255,189,0,max-speedometer
208,34,80,12,98,129,2,117,0,reverse-light-on
1760,11,70,11,50,11,56,11,51,benign
293,144,0,117,95,117,107,37,96,benign
208,98,80,12,102,73,3,164,0,reverse-light-on
208,90,115,4,100,145,255,90,0,max-speedometer
1760,4,205,4,208,4,219,4,217,benign
1760,16,139,16,137,16,146,16,146,benign
1760,9,40,9,24,9,15,9,12,benign
208,106,63,4,102,204,255,30,0,max-speedometer
208,42,108,12,96,94,1,152,0,benign
1277,17,46,10,138,63,8,73,136,benign
208,98,114,4,100,137,255,100,0,max-speedometer
208,122,117,12,100,147,5,85,0,reverse-light-on
208,106,81,12,100,94,2,143,0,reverse-light-on
293,144,0,108,95,104,53,175,96,benign
208,18,121,4,96,51,10,189,0,benign
208,50,74,4,100,137,255,106,0,max-speedometer
208,50,81,12,96,183,2,61,0,reverse-light-on
526,78,31,255,179,139,64,16,31,benign
208,26,81,12,98,77,5,167,0,reverse-light-on
208,50,74,12,98,51,5,190,0,reverse-light-on
14,32,96,22,2,8,9,126,86,benign
1760,3,89,3,91,3,94,3,95,benign
208,42,79,12,98,6,1,240,0,reverse-light-on
208,122,114,4,100,137,255,94,0,max-speedometer
870,129,29,200,2,1,71,206,56,benign
208,98,112,4,96,171,2,67,0,reverse-light-off
208,18,112,4,96,194,2,54,0,reverse-light-off
1760,16,44,16,34,16,50,16,44,benign
1076,0,168,224,168,254,207,22,16,benign
208,42,73,12,100,162,5,80,0,reverse-light-on
208,10,115,4,100,45,255,201,0,max-speedometer
1176,131,196,30,32,118,134,24,77,benign
1505,137,46,192,7,10,0,208,128,benign
14,32,93,214,2,8,9,129,252,benign
208,66,115,4,96,236,255,4,0,max-speedometer
293,144,0,70,31,70,184,189,96,benign
208,58,74,4,100,87,255,153,0,max-speedometer
208,26,115,4,100,6,255,238,0,max-speedometer
628,0,242,4,248,16,124,141,157,benign
208,2,80,12,98,42,3,207,0,reverse-light-on
208,10,113,4,96,141,2,108,0,reverse-light-off
1590,36,136,190,192,240,142,16,0,benign
1505,137,26,32,11,10,1,72,128,benign
14,32,83,214,2,8,9,120,42,benign
208,50,68,12,100,104,5,137,0,reverse-light-on
293,144,0,108,159,109,51,15,96,benign
1072,70,159,135,143,124,128,25,32,benign
208,114,114,4,100,29,255,205,0,max-speedometer
208,42,80,12,98,177,2,68,0,reverse-light-on
526,78,31,255,164,16,192,16,15,benign
208,10,114,4,100,250,255,253,0,max-speedometer
208,122,114,4,96,93,255,142,0,max-speedometer
1760,20,213,20,221,20,215,20,213,benign
1505,137,34,0,11,10,1,0,128,benign
412,24,120,32,13,194,0,41,160,benign
961,123,85,31,189,18,144,233,46,benign
208,98,62,4,98,185,255,50,0,max-speedometer
208,34,112,4,96,180,2,66,0,reverse-light-off
1760,5,49,5,48,5,45,5,44,benign
208,122,79,12,100,42,5,190,0,reverse-light-on
1628,64,7,100,103,160,0,0,2,benign
852,32,109,128,0,0,6,41,128,benign
208,74,63,12,98,133,5,105,0,reverse-light-on
1505,137,54,32,7,10,1,204,128,benign
208,114,66,4,100,35,255,198,0,max-speedometer
1505,137,49,128,7,9,255,132,128,benign
1760,18,210,18,191,18,197,18,204,benign
208,66,117,12,100,168,5,71,0,reverse-light-on
1176,132,0,160,4,200,130,72,137,benign
208,18,112,4,96,193,2,55,0,reverse-light-off
293,144,0,107,95,85,32,69,96,benign
208,82,114,4,100,104,255,134,0,max-speedometer
208,114,70,4,98,244,255,246,0,max-speedometer
208,2,120,4,100,95,28,129,0,benign
208,34,79,12,98,95,2,151,0,reverse-light-on
61,0,0,207,128,0,0,0,0,benign
1694,4,64,4,159,32,0,21,2,benign
1359,255,255,255,255,255,255,255,255,fuzzing
208,10,117,12,102,153,5,93,0,reverse-light-on
208,122,68,4,96,220,255,13,0,max-speedometer
208,26,113,4,96,207,2,40,0,reverse-light-off
208,26,82,12,102,57,5,187,0,reverse-light-on
692,66,199,212,0,0,5,216,0,benign
1076,0,32,0,171,95,93,8,80,benign
208,66,69,12,102,107,5,132,0,reverse-light-on
208,122,70,12,98,148,5,84,0,reverse-light-on
208,122,115,4,96,190,255,43,0,max-speedometer
208,50,114,4,100,136,255,104,0,max-speedometer
208,98,82,12,100,43,2,195,0,reverse-light-on
208,50,113,4,96,145,2,99,0,reverse-light-off
208,106,112,4,96,239,0,0,0,benign
14,32,84,150,2,8,9,119,194,benign
208,82,115,4,96,204,255,33,0,max-speedometer
208,58,77,12,96,188,5,52,0,reverse-light-on
208,10,114,4,100,193,255,53,0,max-speedometer
1031,93,92,114,176,0,1,189,160,benign
208,2,74,4,98,148,255,101,0,max-speedometer
167,0,16,246,164,161,46,32,160,benign
1760,22,22,22,24,22,53,22,58,benign
208,18,63,4,96,45,255,200,0,max-speedometer
1590,36,136,207,64,240,132,176,0,benign
208,82,63,4,98,23,255,215,0,max-speedometer
208,34,114,4,100,47,255,197,0,max-speedometer
420,0,0,0,2,238,236,0,0,benign
167,0,81,43,37,65,42,112,160,benign
1694,4,64,4,92,32,64,20,226,benign
208,18,114,4,100,15,255,231,0,max-speedometer
354,77,88,5,132,162,18,80,204,benign
208,98,115,4,100,238,255,253,0,max-speedometer
1760,24,80,24,79,24,113,24,104,benign
1505,137,32,32,11,9,252,60,128,benign
852,32,72,64,0,0,2,172,0,benign
526,78,32,3,172,193,64,15,255,benign
208,42,114,4,100,60,255,182,0,max-speedometer
1505,137,32,64,11,9,255,184,128,benign
208,90,121,4,96,217,31,249,0,benign
961,123,85,31,186,16,86,41,46,benign
208,74,81,12,102,92,2,149,0,reverse-light-on
526,78,32,3,177,246,63,207,255,benign
412,22,74,32,19,194,0,37,160,benign
1505,137,42,160,11,9,255,116,128,benign
208,42,79,12,102,27,1,219,0,reverse-light-on
208,10,117,12,100,162,5,84,0,reverse-light-on
526,78,32,11,168,239,191,176,15,benign
208,50,115,4,98,246,0,0,0,benign
208,90,114,4,96,7,255,232,0,max-speedometer
208,34,81,12,102,22,3,223,0,reverse-light-on
628,0,242,30,238,48,124,141,153,benign
778,32,32,16,0,151,234,10,0,benign
208,82,114,4,100,168,255,70,0,max-speedometer
1031,92,208,93,128,47,0,6,96,benign
208,58,82,12,96,80,2,163,0,reverse-light-on
1505,137,54,128,7,10,1,64,128,benign
208,10,78,12,100,171,2,78,0,reverse-light-on
293,144,0,70,31,70,120,191,96,benign
208,82,114,4,100,113,255,124,0,max-speedometer
208,114,115,4,100,188,255,44,0,max-speedometer
208,58,115,4,100,95,255,145,0,max-speedometer
403,0,8,8,3,232,184,0,0,benign
1505,137,26,96,11,9,251,224,128,benign
403,0,8,8,5,14,56,0,0,benign
167,0,81,45,164,241,44,192,160,benign
560,243,0,0,2,180,0,24,0,benign
208,50,76,12,96,185,5,56,0,reverse-light-on
208,26,114,4,96,188,255,59,0,max-speedometer
1505,137,43,224,11,9,255,112,128,benign
1076,3,74,160,168,113,204,14,64,benign
208,50,73,4,96,148,255,96,0,max-speedometer
208,10,115,4,100,5,255,241,0,max-speedometer
293,144,0,108,223,111,178,9,96,benign
1760,28,87,28,96,28,131,28,128,benign
208,10,76,4,100,74,255,172,0,max-speedometer
208,18,82,12,98,234,3,13,0,reverse-light-on
208,74,114,4,100,245,255,250,0,max-speedometer
208,42,68,4,96,40,255,202,0,max-speedometer
208,50,115,4,100,118,255,123,0,max-speedometer
167,0,16,250,40,81,46,48,160,benign
208,114,80,12,96,76,3,159,0,reverse-light-on
1076,0,32,0,174,67,253,205,64,benign
51,27,64,233,181,28,13,247,208,benign
208,58,80,12,96,63,3,179,0,reverse-light-on
1760,28,121,28,89,28,84,28,83,benign
1505,137,26,32,11,9,253,124,128,benign
208,58,81,12,98,98,2,145,0,reverse-light-on
208,114,115,4,100,187,255,49,0,max-speedometer
705,1,244,47,199,201,31,232,10,benign
208,106,77,12,96,183,5,51,0,reverse-light-on
1760,11,124,11,144,11,115,11,111,benign
208,26,74,4,96,69,255,175,0,max-speedometer
208,114,82,12,102,34,2,202,0,reverse-light-on
14,32,80,150,2,8,9,124,252,benign
1760,26,91,26,55,26,84,26,91,benign
208,26,112,4,96,205,2,42,0,reverse-light-off
208,90,134,4,100,55,27,159,0,benign
1176,132,0,32,0,7,137,112,79,benign
1076,0,199,32,170,249,119,123,240,benign
1505,137,49,128,11,10,1,200,128,benign
852,32,237,0,0,0,5,222,128,benign
208,122,115,4,100,177,255,54,0,max-speedometer
208,114,115,4,100,190,255,42,0,max-speedometer
526,78,32,3,175,2,192,16,15,benign
852,32,53,192,0,0,4,245,0,benign
1694,4,64,4,153,32,0,21,2,benign
1076,1,198,64,169,111,70,204,192,benign
208,66,70,4,96,0,255,240,0,max-speedometer
208,50,68,4,96,10,255,232,0,max-speedometer
705,1,244,79,199,200,159,238,4,benign
208,106,112,4,96,163,2,74,0,reverse-light-off
208,18,114,4,96,125,255,123,0,max-speedometer
526,78,32,3,170,129,63,240,7,benign
458,63,249,255,128,0,0,11,200,benign
208,98,115,4,96,212,255,24,0,max-speedometer
1124,0,2,64,0,0,144,24,149,benign
961,123,85,32,186,158,6,233,46,benign
1505,137,26,32,11,9,252,196,128,benign
628,88,242,1,251,16,124,141,151,benign
208,74,114,4,100,144,255,93,0,max-speedometer
208,66,114,4,96,188,255,53,0,max-speedometer
412,11,224,32,34,130,0,40,240,benign
526,78,32,3,166,123,63,240,15,benign
208,98,81,12,100,72,3,165,0,reverse-light-on
208,122,114,4,100,106,255,125,0,max-speedometer
1590,36,118,59,0,240,3,144,0,benign
675,0,0,0,133,46,128,55,16,benign
1076,2,202,160,167,48,130,88,224,benign
412,11,60,31,247,66,0,40,144,benign
208,58,69,12,102,109,5,131,0,reverse-light-on
208,82,113,4,96,213,2,27,0,reverse-light-off
412,24,210,32,2,130,0,40,176,benign
51,23,104,217,120,143,205,39,208,benign
208,66,114,4,100,98,255,142,0,max-speedometer
208,98,124,4,100,240,0,0,0,benign
208,82,81,12,98,17,3,222,0,reverse-light-on
560,187,0,1,178,236,0,28,0,benign
208,2,84,12,102,69,5,178,0,reverse-light-on
208,2,71,4,96,57,255,190,0,max-speedometer
14,32,84,214,2,8,9,114,34,benign
208,18,114,4,100,238,255,7,0,max-speedometer
526,78,32,7,173,189,191,239,255,benign
722,0,118,30,190,128,0,0,2,benign
208,18,109,12,96,204,2,44,0,reverse-light-on
208,98,113,4,96,223,2,15,0,reverse-light-off
961,123,85,31,186,193,36,169,46,benign
208,90,115,4,96,141,255,97,0,max-speedometer
208,90,115,4,100,98,255,138,0,max-speedometer
208,98,114,4,100,129,255,105,0,max-speedometer
560,249,0,0,2,212,0,12,0,benign
208,74,114,4,100,124,255,113,0,max-speedometer
420,0,0,0,2,228,220,0,0,benign
293,144,0,113,95,160,246,205,96,benign
208,66,63,4,100,181,255,58,0,max-speedometer
208,90,114,4,100,2,255,235,0,max-speedometer
208,50,118,4,100,4,11,231,209,benign
167,0,81,55,165,17,45,96,160,benign
1760,30,205,30,199,30,234,30,234,benign
208,42,75,12,96,175,5,67,0,reverse-light-on
628,88,242,14,238,16,124,141,169,benign
675,0,3,0,77,88,128,111,8,benign
208,2,114,4,100,129,255,117,0,max-speedometer
208,42,115,4,96,124,255,120,0,max-speedometer
208,82,121,4,96,125,20,97,0,benign
208,42,115,4,100,255,255,243,0,max-speedometer
208,26,114,4,100,131,255,112,0,max-speedometer
1176,132,0,32,0,39,131,113,130,benign
1176,132,0,160,4,56,132,172,2,benign
1590,36,136,89,129,45,130,16,0,benign
208,2,113,4,96,191,2,59,0,reverse-light-off
208,2,120,4,96,28,27,197,0,benign
458,63,249,255,128,0,0,11,168,benign
186,6,120,3,132,16,0,0,168,benign
208,18,69,4,100,201,255,44,0,max-speedometer
14,32,86,22,2,8,9,114,76,benign
1705,255,255,255,255,255,255,255,255,fuzzing
208,26,81,12,100,104,2,143,0,reverse-light-on
208,122,80,12,96,111,2,124,0,reverse-light-on
452,0,2,2,0,1,192,0,0,benign
208,90,81,12,96,88,2,151,0,reverse-light-on
14,32,83,22,2,8,9,122,220,benign
412,16,84,32,19,66,0,41,32,benign
208,90,118,4,100,168,10,63,209,benign
293,144,0,109,31,108,115,167,96,benign
961,123,85,31,187,164,0,233,46,benign
208,34,82,12,100,71,5,172,0,reverse-light-on
208,114,112,4,96,170,2,66,0,reverse-light-off
1694,4,64,4,105,32,0,20,98,benign
1076,4,42,160,171,97,89,191,208,benign
1760,19,224,19,227,19,244,19,246,benign
208,34,63,4,96,198,255,45,0,max-speedometer
1628,64,7,68,183,0,0,0,2,benign
208,58,86,4,102,87,32,126,0,benign
208,58,109,12,96,214,2,29,0,reverse-light-on
208,66,119,4,96,96,24,124,0,benign
167,0,81,67,40,129,23,64,160,benign
1076,2,170,160,169,16,132,23,48,benign
208,114,121,12,96,174,5,59,0,benign
208,90,114,4,100,113,255,122,0,max-speedometer
852,31,198,192,0,0,3,10,0,benign
208,50,114,4,96,128,255,116,0,max-speedometer
852,32,70,0,0,0,2,206,128,benign
208,26,114,4,100,13,255,233,0,max-speedometer
186,6,136,2,68,16,0,1,56,benign
208,42,115,4,96,205,255,37,0,max-speedometer
208,18,67,4,96,51,255,194,0,max-speedometer
208,122,115,4,96,129,255,104,0,max-speedometer
208,50,114,4,100,164,255,76,0,max-speedometer
208,58,114,4,100,3,255,239,0,max-speedometer
1314,223,127,208,177,76,32,88,28,benign
1176,132,0,32,0,172,133,205,194,benign
208,34,116,4,96,234,8,6,0,benign
1505,137,26,32,11,10,2,0,128,benign
208,34,115,4,100,169,255,73,0,max-speedometer
1760,22,155,22,106,22,169,22,120,benign
208,2,113,4,96,215,2,35,0,reverse-light-off
208,98,114,4,96,164,255,74,0,max-speedometer
1760,13,64,13,42,13,56,13,53,benign
208,82,115,4,100,190,255,50,0,max-speedometer
1505,137,46,128,11,9,255,108,128,benign
722,0,120,166,190,128,0,0,11,benign
293,144,0,108,96,104,180,209,96,benign
167,0,16,250,232,145,40,32,160,benign
208,106,117,12,100,151,5,83,0,reverse-light-on
208,10,112,4,96,193,2,56,0,reverse-light-off
208,26,79,4,98,72,255,172,0,max-speedometer
852,32,124,64,0,0,4,59,0,benign
354,80,248,6,197,2,18,128,201,benign
852,32,14,128,0,0,2,25,0,benign
208,58,115,4,100,42,255,198,0,max-speedometer
1760,4,3,4,9,4,4,4,4,benign
1031,80,1,107,128,197,128,250,32,benign
208,122,80,12,98,96,2,139,0,reverse-light-on
208,18,81,12,98,25,3,222,0,reverse-light-on
628,0,242,9,243,16,124,141,149,benign
519,36,4,96,72,16,35,148,232,benign
208,98,75,4,102,224,255,11,0,max-speedometer
51,0,3,144,0,12,8,167,208,benign
208,50,114,4,96,154,255,87,0,max-speedometer
1072,0,149,71,59,240,128,18,160,benign
519,36,4,96,72,20,227,212,232,benign
208,66,73,4,98,138,255,104,0,max-speedometer
560,128,0,3,186,212,0,16,0,benign
208,34,68,12,100,101,5,142,0,reverse-light-on
208,2,79,12,100,49,5,198,0,reverse-light-on
208,26,79,12,96,134,2,113,0,reverse-light-on
560,237,0,0,138,188,0,2,0,benign
208,34,109,12,96,214,2,32,0,reverse-light-on
1076,3,234,160,172,226,218,80,80,benign
208,66,78,4,96,81,255,158,0,max-speedometer
870,122,221,200,2,1,71,206,56,benign
208,50,114,4,100,255,255,244,0,max-speedometer
208,90,67,4,100,28,255,209,0,max-speedometer
1176,132,0,32,0,155,128,151,192,benign
1505,137,46,64,11,10,1,32,128,benign
208,90,79,12,102,126,2,113,0,reverse-light-on
628,88,242,3,249,16,124,141,153,benign
208,50,114,4,100,173,255,69,0,max-speedometer
208,18,73,4,98,155,255,93,0,max-speedometer
208,106,66,4,96,16,255,219,0,max-speedometer
560,91,0,4,186,220,0,26,0,benign
208,50,114,4,100,139,255,101,0,max-speedometer
208,114,71,4,96,170,255,66,0,max-speedometer
412,16,86,32,19,2,0,41,160,benign
519,36,4,96,72,15,34,212,232,benign
560,252,0,0,3,52,0,6,0,benign
852,32,7,64,0,0,3,1,0,benign
208,50,77,12,100,188,5,53,0,reverse-light-on
1760,6,43,6,39,6,50,6,49,benign
208,58,74,4,96,122,255,120,0,max-speedometer
14,32,95,150,2,8,9,122,248,benign
208,26,115,4,96,135,255,110,0,max-speedometer
208,50,68,4,98,22,255,220,0,max-speedometer
1076,0,136,224,166,175,195,7,96,benign
208,34,114,4,100,61,255,183,0,max-speedometer
208,98,109,12,96,208,2,30,0,reverse-light-on
208,34,124,4,96,159,30,59,0,benign
208,26,78,12,100,146,2,101,0,reverse-light-on
1760,24,102,24,104,24,154,24,156,benign
208,98,124,4,96,70,43,127,0,benign
167,0,16,250,40,225,43,144,160,benign
208,66,80,12,102,27,1,216,0,reverse-light-on
354,0,7,255,67,246,17,250,206,benign
208,66,84,12,96,57,5,182,0,reverse-light-on
208,82,115,4,100,131,255,106,0,max-speedometer
208,2,124,4,100,76,0,176,0,benign
208,98,82,12,102,105,2,133,0,reverse-light-on
208,18,109,12,96,222,2,26,0,reverse-light-on
354,88,216,4,212,198,18,98,204,benign
208,58,115,4,100,35,255,208,0,max-speedometer
208,66,74,4,102,9,255,233,0,max-speedometer
208,34,115,4,100,162,255,80,0,max-speedometer
14,32,85,22,2,8,9,113,136,benign
167,0,81,31,169,97,25,240,160,benign
208,122,117,12,100,167,5,65,0,reverse-light-on
208,26,118,4,96,228,28,249,0,benign
208,98,114,4,100,125,255,112,0,max-speedometer
208,42,109,12,96,227,2,18,0,reverse-light-on
339,0,0,0,0,0,12,0,10,benign
1331,237,127,207,126,255,241,239,127,benign
51,0,7,112,0,14,144,55,208,benign
208,2,75,12,96,98,5,149,0,reverse-light-on
208,2,114,4,100,156,255,93,0,max-speedometer
628,0,242,4,250,16,124,133,235,benign
1505,137,48,0,11,10,0,60,128,benign
208,66,117,4,100,219,3,22,0,benign
208,82,115,4,100,208,255,28,0,max-speedometer
412,25,38,31,248,66,0,41,224,benign
398,255,255,255,255,255,255,255,255,fuzzing
1255,0,0,0,20,3,117,0,0,benign
208,90,114,4,96,102,3,136,0,benign
14,32,96,214,2,8,9,121,194,benign
51,0,4,208,0,12,134,7,208,benign
208,2,73,4,96,148,255,102,0,max-speedometer
14,32,85,150,2,8,9,111,32,benign
412,24,98,32,16,130,0,41,176,benign
208,42,76,12,100,177,5,65,0,reverse-light-on
1668,228,249,121,153,65,131,16,32,benign
208,98,115,4,96,46,255,191,0,max-speedometer
208,42,68,12,98,115,5,127,0,reverse-light-on
208,66,80,12,102,154,2,88,0,reverse-light-on
208,58,115,4,100,193,255,50,0,max-speedometer
208,26,115,4,96,82,255,164,0,max-speedometer
1694,4,64,4,123,32,0,21,66,benign
560,116,0,4,18,140,0,18,0,benign
14,32,83,214,2,8,9,117,150,benign
208,74,63,4,98,184,255,54,0,max-speedometer
14,32,84,86,2,8,9,120,232,benign
852,32,108,0,0,0,6,22,0,benign
208,98,112,4,96,181,2,57,0,reverse-light-off
208,98,68,12,98,105,5,130,0,reverse-light-on
14,32,97,22,2,8,9,120,40,benign
1760,26,116,26,81,26,116,26,119,benign
208,106,80,12,98,23,1,215,0,reverse-light-on
208,58,114,4,100,133,255,106,0,max-speedometer
208,26,114,4,100,112,255,133,0,max-speedometer
208,10,68,4,96,23,255,224,0,max-speedometer
1788,0,0,7,197,144,213,240,0,benign
1788,0,0,7,123,48,189,120,0,benign
961,123,85,31,168,134,177,105,46,benign
208,2,117,12,100,165,5,82,0,reverse-light-on
354,0,8,5,131,234,17,244,206,benign
208,58,124,12,96,250,2,249,0,benign
208,74,73,4,102,33,255,207,0,max-speedometer
208,66,73,4,96,232,255,7,0,max-speedometer
208,82,74,12,102,162,5,75,0,reverse-light-on
208,42,82,4,98,86,28,133,0,benign
354,60,72,3,228,170,18,84,203,benign
208,114,78,4,102,74,255,159,0,max-speedometer
208,114,81,12,96,251,3,240,0,reverse-light-on
1505,137,40,224,11,9,254,124,128,benign
208,90,117,12,98,153,5,83,0,reverse-light-on
412,10,24,32,27,130,0,41,80,benign
208,42,114,4,100,92,255,152,0,max-speedometer
208,10,68,12,96,120,5,126,0,reverse-light-on
293,144,0,108,159,109,115,193,96,benign
208,10,78,12,102,245,2,4,0,reverse-light-on
208,18,80,12,100,88,3,159,0,reverse-light-on
208,98,114,4,96,95,255,143,0,max-speedometer
560,211,0,1,66,204,0,8,0,benign
628,0,242,11,241,16,124,141,163,benign
208,82,114,4,96,174,255,66,0,max-speedometer
208,50,115,4,100,56,255,185,0,max-speedometer
354,44,151,255,116,106,18,52,205,benign
1277,17,46,10,140,63,8,73,136,benign
208,26,115,4,100,172,255,75,0,max-speedometer
208,2,80,12,96,134,3,115,0,reverse-light-on
167,0,16,249,36,209,46,0,160,benign
1694,4,64,4,126,31,192,20,130,benign
208,122,115,4,100,173,255,58,0,max-speedometer
51,0,6,32,0,12,195,87,208,benign
14,32,85,86,2,8,9,115,180,benign
208,10,68,4,102,25,255,222,0,max-speedometer
1628,64,7,18,199,128,0,0,2,benign
1760,25,178,25,209,25,209,25,219,benign
996,0,208,0,0,4,0,0,0,benign
208,82,114,4,100,123,255,114,0,max-speedometer
58,0,0,0,0,0,23,144,0,benign
208,26,115,4,100,163,255,80,0,max-speedometer
208,90,109,12,96,203,2,36,0,reverse-light-on
208,66,79,12,102,50,5,189,0,reverse-light-on
208,114,117,12,102,141,5,92,0,reverse-light-on
208,82,80,12,100,84,3,155,0,reverse-light-on
208,18,120,4,96,111,30,109,0,benign
526,78,32,3,164,121,63,240,15,benign
705,1,240,15,199,238,158,45,114,benign
852,31,243,64,0,0,5,122,0,benign
208,90,74,4,96,232,255,4,0,max-speedometer
1314,223,127,208,178,200,72,92,92,benign
208,34,81,12,96,95,2,151,0,reverse-light-on
293,144,0,108,223,105,117,11,96,benign
208,10,73,4,96,71,255,175,0,max-speedometer
1072,82,157,132,15,106,128,58,32,benign
208,106,113,4,96,136,2,101,0,reverse-light-off
1760,13,30,13,241,13,57,14,11,benign
51,44,130,202,202,77,201,199,208,benign
208,50,80,12,96,152,3,91,0,reverse-light-on
208,114,77,12,102,45,5,188,0,reverse-light-on
1694,4,64,4,135,32,0,20,226,benign
208,2,114,4,100,242,255,7,0,max-speedometer
